signal_key_id,geo_key_id,time_type,time_value,issue,value,stderr,sample_size,lag,value_updated_timestamp,computation_as_of_dt,missing_value,missing_stderr,missing_sample_size
69,4997,day,20200615,20200720,0.5714285714285714,,,35,1595257155,,0,5,5
73,440,day,20200506,20200727,0.14285714285714285,,,82,1595862807,,0,5,5
70,2351,day,20200518,20200717,0.6855063719942003,,,60,1594999261,,0,5,5
228,1443,day,20200719,20200723,5.089505,,,4,1623301115,,0,5,5
71,3130,day,20200614,20200729,0.0,,,45,1596036374,,0,5,5
51,217,day,20200423,20200627,0.0,,,65,1593245501,,0,5,5
71,4608,day,20200618,20200727,0.0,,,39,1595863400,,0,5,5
176,4995,day,20200911,20210106,0.05122187075650026,0.007220252065877276,35.0,117,1609974484,,0,0,0
66,1513,day,20200407,20201014,0.20017996178564532,,,190,1602722751,,0,5,5
66,396,day,20200528,20200718,18.26764991491121,,,51,1595086678,,0,5,5
28,2830,day,20200910,20201119,2188.4515932605,,,70,1605845257,,0,5,5
47,4470,day,20200601,20200728,0.0,,,57,1595949637,,0,5,5
48,998,day,20200531,20200720,0.0,,,50,1595257004,,0,5,5
50,359,day,20200618,20200728,0.0,,,40,1595949884,,0,5,5
105,3045,day,20200816,20200817,0.0,,,1,1597687335,,0,5,5
228,557,day,20201206,20210103,3.152149,,,28,1620416375,,0,5,5
173,990,day,20200313,20200519,0.027996,,,67,1626635476,,0,5,5
49,3088,day,20200525,20200716,0.0,,,52,1594912847,,0,5,5
39,2534,day,20200829,20201112,5.2328857755898,,,75,1605178417,,0,5,5
2,1776,day,20210117,20210130,7.463466,,,13,1621031279,,0,5,5
69,3187,day,20200313,20200722,0.0,,,131,1595429871,,0,5,5
74,2907,day,20210118,20210119,2.567218333361858,,,1,1611069499,,0,5,5
74,524,day,20200406,20200721,0.29227288935132956,,,106,1595345895,,0,5,5
172,1713,day,20200707,20200826,0.085882,,,50,1622585142,,0,5,5
50,701,day,20200711,20200725,0.0,,,14,1595690854,,0,5,5
65,723,day,20200418,20200725,14.704260559497115,,,98,1595689677,,0,5,5
173,1630,day,20200321,20200522,0.044385,,,62,1626649950,,0,5,5
4,201,day,20201223,20210206,16.316441,1.5930949134515437,,45,1613174495,,0,0,5
70,1022,day,20200616,20200807,8.397615885415204,,,52,1596813990,,0,5,5
4,201,day,20201223,20210110,16.756586,1.5415182060149997,,18,1610329253,,0,0,5
65,45,day,20200623,20200708,324.09180636987713,,,15,1594134636,,0,5,5
72,2258,day,20200704,20200724,0.0,,,20,1595604291,,0,5,5
69,2628,day,20200306,20200725,0.0,,,141,1595689108,,0,5,5
65,1672,day,20200415,20200725,24.733343638893185,,,101,1595689633,,0,5,5
70,1474,day,20200420,20200730,0.6624183569375075,,,101,1596121954,,0,5,5
70,1079,day,20200527,20200713,0.6511561277047397,,,47,1594566239,,0,5,5
46,1165,day,20200325,20200813,1.0,,,141,1597331255,,0,5,5
227,2028,day,20210122,20210212,2.006488,,,21,1620070651,,0,5,5
70,739,day,20200506,20200728,16.5374878096827,,,83,1595949263,,0,5,5
66,2450,day,20200417,20200523,0.898076269393616,,,36,1590166404,,0,5,5
101,800,day,20200609,20201017,0.0,,,130,1602950803,,0,5,5
70,2349,day,20200515,20200725,0.7308686108568013,,,71,1595690058,,0,5,5
228,2593,day,20200508,20201217,0.885704,,,223,1608266709,,0,5,5
69,2628,day,20200306,20200702,0.0,,,118,1593615222,,0,5,5
66,2887,day,20200425,20200709,2.2119000221190004,,,75,1594221953,,0,5,5
69,250,day,20200406,20201029,54.57142857142857,,,206,1604021698,,0,5,5
172,2131,day,20210125,20210131,0.965777,,,6,1620270281,,0,5,5
87,4580,day,20200815,20200901,633.7692307692307,47.888111292426416,13.0,17,1598984154,,0,0,0
29,427,day,20210422,20210424,3.4285714,,,2,1619311970,,0,5,5
2,1993,day,20210916,20210925,2.598306,,,9,1632610708,,0,5,5
69,523,day,20200601,20200628,2.2857142857142856,,,27,1593330909,,0,5,5
228,5027,day,20201227,20210113,7.194299,,,17,1620330570,,0,5,5
50,967,day,20200618,20200724,0.0,,,36,1595604065,,0,5,5
227,747,day,20200908,20201122,3.326447,,,75,1621196671,,0,5,5
172,4678,day,20200303,20210114,0.153054,,,317,1610681380,,0,5,5
49,3186,day,20200613,20200705,0.0,,,22,1593875852,,0,5,5
71,1261,day,20200503,20200726,0.0,,,84,1595776321,,0,5,5
65,970,day,20200414,20200716,36.30642623744403,,,93,1594911985,,0,5,5
49,2626,day,20200617,20200621,0.0,,,4,1592665443,,0,5,5
227,747,day,20200908,20210209,7.352476,,,154,1613096946,,0,5,5
50,2520,day,20200602,20200718,0.0,,,46,1595087155,,0,5,5
74,4515,day,20200423,20200723,10.047390190398044,,,91,1595518657,,0,5,5
49,3186,day,20200613,20200723,0.0,,,40,1595518210,,0,5,5
2,416,day,20201018,20201122,7.110008,,,35,1613246110,,0,5,5
66,2294,day,20200402,20200811,0.0,,,131,1597158603,,0,5,5
71,2501,day,20200618,20200711,275.53819223130955,,,23,1594395198,,0,5,5
172,1494,day,20200426,20200706,0.144821,,,71,1624303014,,0,5,5
50,844,day,20200712,20200802,0.0,,,21,1596382327,,0,5,5
51,4997,day,20200612,20200711,0.0,,,29,1594394093,,0,5,5
48,497,day,20200727,20200808,93.0,,,12,1596901127,,0,5,5
69,2132,day,20200414,20200720,0.42857142857142855,,,97,1595257095,,0,5,5
175,2520,day,20210115,20210222,0.3030932,0.0011286,7495.0,38,1614020540,,0,0,0
71,2472,day,20200412,20210108,1.1134681895669725,,,271,1610165919,,0,5,5
73,333,day,20200626,20200713,0.14285714285714285,,,17,1594567047,,0,5,5
71,4608,day,20200618,20200709,0.0,,,21,1594221623,,0,5,5
228,3133,day,20200301,20200504,0.094518,,,64,1626904076,,0,5,5
172,2313,day,20210720,20210917,0.327373,,,59,1631934691,,0,5,5
49,2751,day,20200508,20200724,0.0,,,77,1595603490,,0,5,5
74,3155,day,20200731,20200813,0.0,,,13,1597333264,,0,5,5
74,1295,day,20200622,20200729,0.0,,,37,1596036492,,0,5,5
172,1258,day,20200408,20200702,0.303193,,,85,1624659093,,0,5,5
67,829,day,20200625,20200805,131.14285714285714,,,41,1596641360,,0,5,5
50,518,day,20200520,20200719,0.0,,,60,1595172812,,0,5,5
74,1656,day,20200521,20200620,0.0,,,30,1591894991,,0,5,5
69,3148,day,20200407,20200806,0.0,,,121,1596734382,,0,5,5
66,2294,day,20200402,20200710,0.0,,,99,1594307176,,0,5,5
73,2124,day,20200723,20200726,0.0,,,3,1595777414,,0,5,5
87,4944,day,20210321,20210426,773.0,71.649843,5.0,36,1619464021,,0,0,0
68,123,day,20200402,20200724,8.78023660313654,,,113,1595602999,,0,5,5
74,4515,day,20200423,20200719,10.047390190398044,,,87,1595172942,,0,5,5
69,2132,day,20200414,20201030,0.42857142857142855,,,199,1604107722,,0,5,5
173,270,day,20200426,20200524,0.132577,,,28,1626662945,,0,5,5
67,599,day,20200706,20200714,309.2857142857143,,,8,1594652412,,0,5,5
69,3199,day,20200511,20200512,0.5714285714285714,,,1,1620241273,,0,5,5
67,2971,day,20200720,20200724,44.57142857142857,,,4,1595604497,,0,5,5
178,4536,day,20210308,20210411,0.0970552,0.0079492,56.0,34,1618167260,,0,0,0
172,4678,day,20200303,20210203,0.153054,,,337,1613063651,,0,5,5
69,1397,day,20200424,20200814,3.2857142857142856,,,112,1597417255,,0,5,5
51,4791,day,20200508,20200727,0.0,,,80,1595862837,,0,5,5
172,1494,day,20200426,20201126,0.237828,,,214,1606446724,,0,5,5
46,1918,day,20200512,20200629,38.0,,,48,1593417406,,0,5,5
74,4751,day,20200708,20200810,0.0,,,33,1597073749,,0,5,5
68,4916,day,20200619,20200710,92.63279779997106,,,21,1594306126,,0,5,5
666,2437,day,20210818,20210907,22.0290632,3.5802388,134.0,20,1631034694,,0,0,0
74,2874,day,20200626,20200708,0.0,,,12,1594135479,,0,5,5
70,739,day,20200506,20200711,16.5374878096827,,,66,1594393415,,0,5,5
66,2539,day,20200513,20200812,12.902897231287291,,,91,1597245673,,0,5,5
46,2248,day,20200520,20200812,50.0,,,84,1597245785,,0,5,5
329,1018,day,20210319,20210320,91.1018493,1.810134,247.4033,1,1616241255,,0,0,0
14,1518,day,20210315,20210320,19.7604926,3.6674352,117.8857,5,1616241112,,0,0,0
445,4119,day,20210829,20210913,0.1616,0.0253483,210.86,15,1631555470,,0,0,0
69,342,day,20200610,20200804,0.8571428571428571,,,55,1596554669,,0,5,5
69,3148,day,20200407,20200808,0.0,,,123,1596899420,,0,5,5
68,4471,day,20200430,20200811,172.0932072635202,,,103,1597159011,,0,5,5
73,1907,day,20200711,20200807,0.0,,,27,1596814372,,0,5,5
74,2427,day,20201015,20201016,0.06882629645830388,,,1,1602860401,,0,5,5
65,4494,day,20200420,20200625,44.80286738351254,,,66,1593072157,,0,5,5
172,1713,day,20200707,20200818,0.087163,,,42,1622663884,,0,5,5
65,1565,day,20200725,20200825,328.6812852975517,,,31,1598374202,,0,5,5
1,1171,day,20200403,20200609,0.486195,,,67,1591658520,,0,5,5
66,1250,day,20200527,20200810,30.15350510730563,,,75,1597073071,,0,5,5
67,286,day,20200225,20200709,0.0,,,135,1594220285,,0,5,5
70,1474,day,20200420,20200620,0.6624183569375075,,,61,1591894739,,0,5,5
74,3187,day,20201026,20201027,0.0,,,1,1620241864,,0,5,5
74,500,day,20200524,20201015,0.3833444503223927,,,144,1602821261,,0,5,5
51,910,day,20200430,20200714,0.0,,,75,1594653249,,0,5,5
66,4106,day,20200527,20200702,0.0,,,36,1593617090,,0,5,5
47,2503,day,20200325,20200717,1.0683695973331364,,,114,1594999238,,0,5,5
46,2058,day,20200710,20200731,0.0,,,21,1596209515,,0,5,5
227,617,day,20201108,20210205,0.482938,,,89,1620162373,,0,5,5
71,2567,day,20200617,20200828,231.53930792444658,,,72,1598627895,,0,5,5
173,1630,day,20200321,20201216,0.025307,,,270,1608176326,,0,5,5
228,557,day,20201206,20210214,3.660386,,,70,1620073900,,0,5,5
87,4944,day,20210321,20210425,773.0,71.649843,5.0,35,1619377442,,0,0,0
70,4914,day,20200423,20200627,0.0,,,65,1593244919,,0,5,5
70,4590,day,20200509,20200813,22.50604850053452,,,96,1597331935,,0,5,5
72,1857,day,20200622,20200804,0.0,,,43,1596554857,,0,5,5
87,1399,day,20200720,20200818,685.3622047244095,19.069419323022203,127.0,29,1597773643,,0,0,0
67,2806,day,20200720,20200730,649.2857142857143,,,10,1596123277,,0,5,5
227,2859,day,20200225,20200518,0.226244,,,83,1626741570,,0,5,5
178,4536,day,20210308,20210428,0.0970552,0.0079492,56.0,51,1619636167,,0,0,0
65,4494,day,20200420,20200808,44.80286738351254,,,110,1596899625,,0,5,5
69,1019,day,20200423,20200803,-2.142857142857143,,,102,1596465886,,0,5,5
70,1474,day,20200420,20200715,0.6624183569375075,,,86,1594739012,,0,5,5
150,1837,day,20201002,20201003,12.1293688,1.8221668,321.0005,1,1601726385,,0,0,0
49,1436,day,20200705,20200808,158.0,,,34,1596900821,,0,5,5
173,1153,day,20200916,20210118,1.554288,,,124,1611031562,,0,5,5
227,145,day,20200326,20210108,0.262029,,,288,1610089277,,0,5,5
46,5023,day,20200605,20200724,19.0,,,49,1595603874,,0,5,5
70,1022,day,20200616,20200623,8.397615885415204,,,7,1592665429,,0,5,5
65,684,day,20200603,20200709,223.65315428859506,,,36,1594220744,,0,5,5
74,2710,day,20200412,20200805,0.0,,,115,1596640230,,0,5,5
48,437,day,20200625,20200628,26.0,,,3,1593330813,,0,5,5
69,3199,day,20200511,20200704,0.5714285714285714,,,54,1593788081,,0,5,5
178,2103,day,20210106,20210110,0.0917317898620696,0.00548287172167261,98.0,4,1610276926,,0,0,0
284,2360,day,20210110,20210115,63.8866447,1.5398646,973.0,5,1610718292,,0,0,0
172,2448,day,20210302,20210403,1.015659,,,32,1617506061,,0,5,5
172,1494,day,20200426,20201216,0.237411,,,234,1608176783,,0,5,5
35,939,day,20200723,20201109,875.17273146016,,,109,1604988177,,0,5,5
173,1630,day,20200321,20200406,0.049566,,,16,1627247104,,0,5,5
68,1375,day,20200513,20200715,160.0824708559076,,,63,1594739292,,0,5,5
65,970,day,20200414,20200725,36.30642623744403,,,102,1595689618,,0,5,5
90,339,day,20201019,20201124,0.06715489642444443,0.0020721209035569083,389.0,36,1606251530,,0,0,0
154,1100,day,20210127,20210308,3.802056,,,40,1615248296,,0,5,5
30,4729,day,20200623,20201111,0.0,,,141,1605080408,,0,5,5
172,1494,day,20200426,20200614,0.153847,,,49,1624919835,,0,5,5
73,1172,day,20200805,20200808,0.0,,,3,1596901234,,0,5,5
51,4657,day,20200229,20200714,0.0,,,136,1594653196,,0,5,5
46,5023,day,20200605,20200808,19.0,,,64,1596900338,,0,5,5
68,271,day,20200720,20200809,720.8881498508338,,,20,1596987465,,0,5,5
70,1079,day,20200527,20200704,0.6511561277047397,,,38,1593788579,,0,5,5
51,676,day,20200525,20200712,0.0,,,48,1594480462,,0,5,5
73,298,day,20200520,20200711,0.0,,,52,1594394207,,0,5,5
30,2168,day,20210106,20210212,70.5885457,,,37,1613122948,,0,5,5
66,2450,day,20200417,20200807,0.898076269393616,,,112,1596813085,,0,5,5
71,5024,day,20200504,20200620,0.0,,,47,1591894852,,0,5,5
66,1496,day,20200523,20201030,15.914479686826473,,,160,1604110131,,0,5,5
72,1940,day,20200622,20200707,2.971150132216181,,,15,1594049282,,0,5,5
228,3133,day,20200301,20210213,0.36846,,,349,1613271415,,0,5,5
172,4678,day,20200303,20200528,0.088968,,,86,1626562264,,0,5,5
51,910,day,20200430,20200712,0.0,,,73,1594480441,,0,5,5
173,4645,day,20200418,20200424,0.134409,,,6,1627094393,,0,5,5
47,2617,day,20200623,20200809,0.0,,,47,1596987045,,0,5,5
44,2243,day,20210812,20210815,0.0,,,3,1629033403,,0,5,5
49,3107,day,20200610,20200805,0.0,,,56,1596641139,,0,5,5
4,201,day,20201223,20210122,16.743111,1.632590719234531,,30,1611361366,,0,0,5
67,1717,day,20200229,20200629,0.0,,,121,1593418097,,0,5,5
71,1796,day,20200704,20200811,0.0,,,38,1597160100,,0,5,5
65,2277,day,20200518,20200803,34.824330598978484,,,77,1596466260,,0,5,5
88,2112,day,20190407,20200623,0.42091277079454353,0.01593414515471906,20.0,443,1592604311,,0,0,0
155,139,day,20201120,20210102,8.763307,,,43,1609637416,,0,5,5
69,654,day,20200602,20200720,3.0,,,48,1595257142,,0,5,5
73,2481,day,20200704,20200812,0.0,,,39,1597246672,,0,5,5
26,1198,day,20200909,20201117,0.6107830673149265,0.05059245428204901,,69,1605631235,,0,0,5
74,2587,day,20200707,20200812,0.19351731225941354,,,36,1597246723,,0,5,5
65,45,day,20200623,20200719,324.09180636987713,,,26,1595171923,,0,5,5
73,2124,day,20200723,20200724,0.0,,,1,1595604535,,0,5,5
50,1015,day,20200513,20200719,0.0,,,67,1595172805,,0,5,5
172,1258,day,20200408,20210110,0.238947,,,277,1610271232,,0,5,5
71,2567,day,20200617,20200718,228.55834261142405,,,31,1595087140,,0,5,5
71,963,day,20200426,20200728,0.0,,,93,1595949120,,0,5,5
27,536,day,20200826,20201106,2992.5714285714,,,72,1604727195,,0,5,5
228,2593,day,20200508,20200804,0.597713,,,88,1623113087,,0,5,5
74,2699,day,20200606,20200706,0.8778648570945745,,,30,1593962663,,0,5,5
74,952,day,20200731,20200810,1.3643123183759227,,,10,1597074072,,0,5,5
68,1375,day,20200513,20201030,160.0824708559076,,,170,1604109443,,0,5,5
43,1574,day,20210118,20210122,25.960353512292,,,4,1611345643,,0,5,5
173,990,day,20200313,20210113,0.036512,,,306,1610595222,,0,5,5
178,4536,day,20210308,20210425,0.0970552,0.0079492,56.0,48,1619376708,,0,0,0
68,101,day,20200621,20200707,281.46224359461866,,,16,1594048217,,0,5,5
71,1095,day,20200420,20200623,4.571428571428571,,,64,1592664128,,0,5,5
71,410,day,20200406,20200704,11.285714285714286,,,89,1593789501,,0,5,5
47,2617,day,20200623,20200710,0.0,,,17,1594305751,,0,5,5
67,1200,day,20200711,20200811,52.142857142857146,,,31,1597160197,,0,5,5
68,1103,day,20200608,20201030,111.84466508823914,,,144,1604110992,,0,5,5
74,2151,day,20200802,20200808,0.0,,,6,1596901200,,0,5,5
69,1424,day,20200320,20200802,0.0,,,135,1596380679,,0,5,5
70,2066,day,20200412,20200704,15.615330784757123,,,83,1593788539,,0,5,5
74,1656,day,20200521,20200716,0.0,,,56,1594913243,,0,5,5
67,2971,day,20200720,20200804,44.57142857142857,,,15,1596555241,,0,5,5
51,1458,day,20200608,20200728,1.0,,,50,1595949745,,0,5,5
154,1100,day,20210127,20210215,3.940688,,,19,1613433645,,0,5,5
73,2074,day,20200411,20200623,0.0,,,73,1592663939,,0,5,5
87,1399,day,20200720,20200828,685.3622047244095,19.069419323022203,127.0,39,1598637842,,0,0,0
67,2806,day,20200720,20200724,649.2857142857143,,,4,1595604497,,0,5,5
65,970,day,20200414,20200706,36.30642623744403,,,83,1593961482,,0,5,5
228,437,day,20200724,20200910,2.295967,,,48,1622316382,,0,5,5
46,1165,day,20200325,20200628,1.0,,,95,1593330965,,0,5,5
74,2650,day,20200319,20200802,0.0,,,136,1596380671,,0,5,5
48,2518,day,20200723,20200809,114.7713102688523,,,17,1596987515,,0,5,5
65,2652,day,20200512,20200523,81.05917319643339,,,11,1590166448,,0,5,5
69,2143,day,20200720,20200803,11.285714285714286,,,14,1596467165,,0,5,5
28,649,day,20200227,20200710,0.0,,,134,1594300409,,0,5,5
69,583,day,20200625,20200805,21.571428571428573,,,41,1596641361,,0,5,5
172,2313,day,20210720,20210810,0.4189886,,,21,1628652209,,0,5,5
228,2593,day,20200508,20201204,0.898342,,,210,1607137398,,0,5,5
228,2593,day,20200508,20200623,0.592882,,,46,1624851384,,0,5,5
73,298,day,20200520,20200623,0.0,,,34,1592664809,,0,5,5
46,2583,day,20200714,20200723,1204.2208251483607,,,9,1595517656,,0,5,5
67,1200,day,20200711,20200810,52.142857142857146,,,30,1597073785,,0,5,5
48,2826,day,20200319,20200714,4.104134302373573,,,117,1594653084,,0,5,5
66,4771,day,20200601,20200807,0.0,,,67,1596813767,,0,5,5
68,650,day,20200509,20201029,32.608695652173914,,,173,1604022979,,0,5,5
69,1281,day,20200524,20200722,24.714285714285715,,,59,1595429943,,0,5,5
70,4577,day,20200518,20200716,2.7594580424404644,,,59,1594911883,,0,5,5
71,107,day,20200425,20200802,8.571428571428571,,,99,1596381188,,0,5,5
70,2321,day,20200418,20200712,2.6540909319491086,,,85,1594480230,,0,5,5
49,1436,day,20200705,20200806,158.0,,,32,1596735766,,0,5,5
67,2252,day,20200408,20200802,0.0,,,116,1596380937,,0,5,5
49,1096,day,20200414,20200702,0.0,,,79,1593616581,,0,5,5
69,583,day,20200625,20200729,21.571428571428573,,,34,1596036526,,0,5,5
178,4536,day,20210308,20210420,0.0970552,0.0079492,56.0,43,1618944888,,0,0,0
41,2272,day,20200813,20201022,0.0,,,70,1603423747,,0,5,5
69,3083,day,20200328,20201029,0.2857142857142857,,,215,1604021404,,0,5,5
69,1268,day,20200608,20201029,0.14285714285714285,,,143,1604024246,,0,5,5
71,562,day,20200620,20200812,1777.857142857143,,,53,1597246382,,0,5,5
492,2557,day,20210910,20210911,1.2931034,1.0535168,115.0,1,1631376686,,0,0,0
73,2699,day,20200622,20200711,0.2857142857142857,,,19,1594394239,,0,5,5
65,756,day,20200519,20200713,162.25158539947827,,,55,1594566360,,0,5,5
50,518,day,20200520,20200711,0.0,,,52,1594394589,,0,5,5
228,4818,day,20210618,20210802,0.3378378,,,45,1627959927,,0,5,5
173,1153,day,20200916,20201103,0.080645,,,48,1621538462,,0,5,5
66,663,day,20200606,20200808,4.014613192018949,,,63,1596900361,,0,5,5
50,3014,day,20200705,20200802,0.0,,,28,1596382231,,0,5,5
73,1907,day,20200711,20200717,0.0,,,6,1594999610,,0,5,5
50,1861,day,20200525,20200731,0.0,,,67,1596208832,,0,5,5
45,392,day,20200408,20201105,0.43070341045317,,,211,1604634476,,0,5,5
172,1494,day,20200426,20200528,0.158187,,,32,1626564914,,0,5,5
65,2289,day,20200623,20200708,153.94703081791488,,,15,1594134371,,0,5,5
70,145,day,20200508,20200723,0.0,,,76,1595517549,,0,5,5
74,882,day,20200715,20200806,0.8489252606200549,,,22,1596735902,,0,5,5
173,1630,day,20200321,20201128,0.025313,,,252,1606619368,,0,5,5
46,4608,day,20200605,20200704,0.0,,,29,1593788223,,0,5,5
68,4760,day,20200306,20200710,0.0,,,126,1594306030,,0,5,5
68,1181,day,20200428,20200726,722.3807759588204,,,89,1595776251,,0,5,5
51,4908,day,20200708,20200718,0.0,,,10,1595085781,,0,5,5
227,747,day,20200908,20200919,2.26955,,,11,1622249124,,0,5,5
172,1258,day,20200408,20201207,0.239331,,,243,1607397447,,0,5,5
51,1513,day,20200712,20200728,1.0,,,16,1595950208,,0,5,5
66,3083,day,20200507,20200802,6.601531555320834,,,87,1596381361,,0,5,5
157,2558,day,20210604,20210605,6.5803965,0.5819782,1815.0,1,1622894084,,0,0,0
65,2652,day,20200512,20200729,90.88452752327382,,,78,1596035882,,0,5,5
69,2628,day,20200306,20200813,0.0,,,160,1597330983,,0,5,5
49,3186,day,20200613,20200715,0.0,,,32,1594739967,,0,5,5
45,117,day,20210201,20210212,0.0,,,11,1613123480,,0,5,5
50,359,day,20200618,20200731,0.0,,,43,1596209207,,0,5,5
68,626,day,20200426,20200710,22.17294900221729,,,75,1594306076,,0,5,5
66,771,day,20200621,20200709,5.759456307324588,,,18,1594222008,,0,5,5
70,2173,day,20200422,20200423,3.772303745897619,,,1,1620241006,,0,5,5
74,1449,day,20200328,20200720,0.0,,,114,1595259353,,0,5,5
68,2403,day,20200224,20200722,0.0,,,149,1595431338,,0,5,5
66,549,day,20200618,20200729,24.27174964081725,,,41,1596036435,,0,5,5
41,1512,day,20200615,20201027,0.0,,,134,1603855717,,0,5,5
65,2087,day,20200419,20201030,2.73976355840491,,,194,1604108013,,0,5,5
69,342,day,20200610,20200728,0.8571428571428571,,,48,1595949761,,0,5,5
228,437,day,20200724,20210128,5.861967,,,188,1611894555,,0,5,5
48,2338,day,20200924,20201014,36.01311662650151,,,20,1602730252,,0,5,5
47,2068,day,20200619,20200825,0.0,,,67,1598372992,,0,5,5
66,4106,day,20200527,20200621,0.0,,,25,1592664962,,0,5,5
70,1569,day,20200514,20200627,0.45379566035210006,,,44,1593245314,,0,5,5
228,437,day,20200724,20210120,5.861967,,,180,1611204467,,0,5,5
50,518,day,20200520,20200709,0.0,,,50,1594221722,,0,5,5
172,553,day,20210519,20210610,0.3963751,,,22,1623310626,,0,5,5
50,3031,day,20200602,20200806,0.0,,,65,1596735253,,0,5,5
20,4426,day,20200809,20200813,0.0,,,4,1597327171,,0,5,5
47,2068,day,20200619,20200629,0.0,,,10,1593417675,,0,5,5
51,2580,day,20200609,20200725,2.6731073934605014,,,46,1595690402,,0,5,5
26,1198,day,20200909,20201014,0.7067786080315936,0.0590079278089579,,35,1602684220,,0,0,5
48,1241,day,20200703,20200825,1.0,,,53,1598373534,,0,5,5
50,1015,day,20200513,20200706,0.0,,,54,1593962523,,0,5,5
40,1188,day,20200811,20201031,0.0,,,81,1604203481,,0,5,5
66,3158,day,20200603,20200705,9.927529038022435,,,32,1593876329,,0,5,5
74,4997,day,20210225,20210226,0.4817791,,,1,1614351255,,0,5,5
68,2834,day,20200315,20200724,0.0,,,131,1595602786,,0,5,5
176,859,day,20210308,20210416,0.0638173,0.0027191,301.0,39,1618598898,,0,0,0
43,2987,day,20200423,20201104,3.0125018828137,,,195,1604549795,,0,5,5
49,1096,day,20200414,20200415,0.0,,,1,1620240886,,0,5,5
68,2890,day,20200522,20200721,121.39338494018295,,,60,1595344586,,0,5,5
74,1072,day,20200621,20200722,0.6001014171394966,,,31,1595432341,,0,5,5
46,1165,day,20200325,20200625,1.0,,,92,1593071723,,0,5,5
1,751,day,20201112,20210122,6.851465,,,71,1621026109,,0,5,5
73,2753,day,20200623,20200710,0.14285714285714285,,,17,1594306633,,0,5,5
51,490,day,20200520,20200727,0.0,,,68,1595863002,,0,5,5
66,2268,day,20200519,20200811,0.0,,,84,1597159338,,0,5,5
49,756,day,20200709,20200808,6.0,,,30,1596900880,,0,5,5
98,1252,day,20200723,20200729,0.23845530560670422,,,6,1596045590,,0,5,5
70,4955,day,20200618,20200825,11.080209637566343,,,68,1598372936,,0,5,5
46,2248,day,20200520,20200714,50.0,,,55,1594652242,,0,5,5
66,308,day,20200430,20200709,1.695540305112478,,,70,1594221958,,0,5,5
154,1100,day,20210127,20210301,3.869659,,,33,1614643363,,0,5,5
65,965,day,20200501,20200716,25.358827407820666,,,76,1594912000,,0,5,5
50,967,day,20200618,20200718,0.0,,,30,1595086387,,0,5,5
67,1717,day,20200229,20200716,0.0,,,138,1594912281,,0,5,5
172,2756,day,20210412,20210603,0.2854025,,,52,1622776425,,0,5,5
51,4522,day,20200701,20200726,0.0,,,25,1595777133,,0,5,5
68,4760,day,20200306,20200711,0.0,,,127,1594393614,,0,5,5
50,3031,day,20200602,20200626,0.0,,,24,1593159592,,0,5,5
73,298,day,20200520,20200720,0.0,,,61,1595258756,,0,5,5
65,45,day,20200623,20200723,324.09180636987713,,,30,1595517578,,0,5,5
90,2478,day,20210416,20210421,0.1054842,0.0012965,1663.0,5,1619032476,,0,0,0
68,1961,day,20200621,20201029,2688.5998669397445,,,130,1604024804,,0,5,5
73,1907,day,20200711,20200809,0.0,,,29,1596987340,,0,5,5
172,1258,day,20200408,20201110,0.240122,,,216,1605063678,,0,5,5
71,283,day,20200414,20201030,1.4285714285714286,,,199,1604107738,,0,5,5
71,4581,day,20200610,20200728,0.0,,,48,1595949765,,0,5,5
50,2520,day,20200602,20200626,0.0,,,24,1593160150,,0,5,5
65,684,day,20200603,20201015,223.65315428859503,,,134,1602821688,,0,5,5
67,4456,day,20200714,20200825,8.0,,,42,1598373901,,0,5,5
74,4751,day,20200708,20200806,0.0,,,29,1596735807,,0,5,5
66,1769,day,20200629,20200703,13.906063250358766,,,4,1593703682,,0,5,5
173,1153,day,20200916,20201215,0.095067,,,90,1620676950,,0,5,5
50,1103,day,20200710,20200812,0.0,,,33,1597246769,,0,5,5
66,684,day,20200507,20200730,0.9166112880680126,,,84,1596122217,,0,5,5
69,4891,day,20210509,20210510,0.0,,,1,1620659698,,0,5,5
47,4470,day,20200601,20200724,0.0,,,53,1595603819,,0,5,5
4,201,day,20201223,20210222,16.292655,1.57900697481788,,61,1614042622,,0,0,5
51,4791,day,20200508,20200704,0.0,,,57,1593789163,,0,5,5
71,4541,day,20200618,20200806,0.0,,,49,1596735500,,0,5,5
74,1072,day,20200621,20200717,0.6001014171394966,,,26,1595000244,,0,5,5
48,1241,day,20200703,20200717,1.0,,,14,1594997851,,0,5,5
40,1188,day,20200811,20201104,0.0,,,85,1604553821,,0,5,5
27,536,day,20200826,20201101,2992.5714285714,,,67,1604294265,,0,5,5
73,1109,day,20200813,20200814,0.0,,,1,1597418801,,0,5,5
49,2425,day,20200704,20200727,76.7776472261328,,,23,1595863624,,0,5,5
123,2571,day,20201122,20210423,6.8820225,1.343571,355.0,152,1619196977,,0,0,0
69,5030,day,20200807,20200813,0.14285714285714285,,,6,1597333349,,0,5,5
46,2583,day,20200714,20200810,1204.2208251483607,,,27,1597073841,,0,5,5
228,3133,day,20200301,20200511,0.093809,,,71,1626823163,,0,5,5
176,1011,day,20200621,20210106,0.04901858911594557,0.0025720956956047872,249.0,199,1609974274,,0,0,0
71,3178,day,20200502,20200721,0.0,,,80,1595345591,,0,5,5
172,2131,day,20210125,20210207,0.644621,,,13,1620167977,,0,5,5
